horse_id,horse,trainer,trainer_id,owner,owner_id,sire,sire_id,dam,dam_id
hrs_15654520,Cerberus (GB),Augustine Leahy,trn_29727,Mrs Ellen Leahy,own_75168,Iffraaj (GB),sir_4091143,Miss You Too (GB),dam_5677812
hrs_34665617,Fire Force (IRE),Ciaran Murphy,trn_342693,Mrs Emily Murphy,own_1280064,Workforce (GB),sir_5198053,Daraiyna (FR),dam_5457851
hrs_43097369,Knocknagoran Lady (IRE),Cian Hughes,trn_373455,Mrs Emma Healion,own_1387080,Lauro (GER),sir_4609528,Rathleek (GB),dam_34542711
hrs_47313987,Tiffiny's Girl (IRE),W J Burke,trn_16614,Mrs Esther Dinneen,own_507472,Mahler (GB),sir_4624179,Tiffiny Gale (IRE),dam_4161206
hrs_32751152,Paddy Elvis (IRE),S R B Crawford,trn_149364,Mrs F Cumiskey,own_248340,Elzaam (AUS),sir_5272953,Patty Paige (IRE),dam_5863739
hrs_24687663,Comeonarchie (IRE),F G Hand,trn_156681,Mrs F Hand,own_655140,Arctic Cosmos (USA),sir_5206740,Calimesa (IRE),dam_4638263
hrs_36614354,Theflyingbee (IRE),F G Hand,trn_156681,Mrs F Hand,own_655140,Morozov (USA),sir_3922548,Aske View (IRE),dam_36614347
hrs_34558062,Barry Lyndon (IRE),Dermot A McLoughlin,trn_207063,Mrs Fidelma Toole,own_713492,Imperial Monarch (IRE),sir_5412708,Mna Na Heirean (IRE),dam_6256502
hrs_28191359,Hunting Brook (IRE),Gordon Elliott,trn_163305,Mrs Finola Murphy Mrs Ann Marie Mcmanus Mrs Tahnee Grant,own_986308,Presenting (GB),sir_676165,Fleur D'Ainay (FR),dam_5859777
hrs_32568774,Monsant (IRE),C A Murphy,trn_127323,Mrs Fiona Mckeon,own_1089036,Laverock (IRE),sir_4237240,Last Hope (IRE),dam_4437006
hrs_29829303,Majestic Design (IRE),Declan Queally,trn_71892,Mrs Fiona Oconnor,own_137876,Imperial Monarch (IRE),sir_5412708,Native Design (IRE),dam_3929303
hrs_412694814,Whiskeyforluck (IRE),Eric Larkin,trn_133866,Mrs Gabrielle Larkin,own_583256,Getaway (GER),sir_4602430,Ballycloven Oscar (IRE),dam_5885348
hrs_39568480,Thegreenthirteen (IRE),Matthew A Daly,trn_139140,Mrs Gemma Casey,own_1295228,Mastercraftsman (IRE),sir_4870369,Invincible Cara (IRE),dam_5704503
hrs_37476481,Whitewinewednesday (IRE),Matthew A Daly,trn_139140,Mrs Gemma Casey,own_1295228,Affinisea (IRE),sir_5784198,No Greater Fury (IRE),dam_5839281
hrs_28013902,Leading Lion (IRE),Gordon Elliott,trn_163305,Mrs Geraldine Clohessy Fergus Galvin,own_1356216,Roaring Lion (USA),sir_11016229,Giofra (GB),dam_5490499
hrs_35446348,Captain Jake (IRE),Mrs Lorna Fowler,trn_251181,Mrs Geraldine Devine,own_893656,Ocovango (GB),sir_5603829,Macs Goose (GB),dam_4725945
hrs_36515871,Peddler's Lane (IRE),Mrs Gillian Callaghan,trn_217584,Mrs Gillian Callaghan,own_1051624,Tamayuz (GB),sir_4817246,Cnocan Diva (IRE),dam_5512430
hrs_41190261,Jump The Burren (IRE),Mrs Grainne M O'Connor,trn_199737,Mrs Grainne M Oconnor,own_716140,Champs Elysees (GB),sir_4532486,Firions Angel (IRE),dam_8856302
hrs_22268554,On The Spot (IRE),Roger Joseph McGrath,trn_197190,Mrs H Mcgrath,own_221576,Starspangledbanner (AUS),sir_5084065,Miss Mocca (GB),dam_5725811
hrs_36627486,Phildante (IRE),Roger Joseph McGrath,trn_197190,Mrs H Mcgrath,own_221576,Getaway (GER),sir_4602430,Shinahwil (IRE),dam_5462800
hrs_28518175,C'Est Rien (IRE),Thomas Mullins,trn_146871,Mrs Helen Mullins,own_360124,Walk In The Park (IRE),sir_4218179,C'Est La Mode (IRE),dam_5622757
hrs_33465292,Fascile Mode (IRE),Thomas Mullins,trn_146871,Mrs Helen Mullins,own_360124,Walk In The Park (IRE),sir_4218179,C'Est La Mode (IRE),dam_5622757
hrs_12293491,Rocky Blue (IRE),Thomas Mullins,trn_146871,Mrs Helen Mullins,own_360124,Society Rock (IRE),sir_5171712,Plumbago Blue (GB),dam_5648937
hrs_41013952,Space Warrior (IRE),Thomas Mullins,trn_146871,Mrs Helen Mullins,own_360124,Belardo (IRE),sir_6017543,Surface Of Earth (USA),dam_5856662
hrs_22523914,Indulging (GB),T M Walsh,trn_46908,Mrs Helen Walsh,own_148100,Cable Bay (IRE),sir_5860085,Sheer Indulgence (FR),dam_5185957
hrs_36627479,Next Question (IRE),T M Walsh,trn_46908,Mrs Helen Walsh,own_148100,Dylan Thomas (IRE),sir_4482254,Summer Star (IRE),dam_5628504
hrs_26678106,Ta Na La (USA),T M Walsh,trn_46908,Mrs Helen Walsh,own_148100,Carpe Diem (USA),sir_6093003,Freedom (USA),dam_7946855
hrs_37673531,Anzadam (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Authorized (IRE),sir_4645585,Astaradame (FR),dam_5926935
hrs_12779193,Asterion Forlonge (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Coastal Path (GB),sir_4688159,Belle Du Brizais (FR),dam_6823348
hrs_38449887,Billericay Dickie (IRE),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,New Bay (GB),sir_6106975,Ebeyina (IRE),dam_5944148
hrs_30454669,Daddy Long Legs (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Almanzor (FR),sir_6312670,Private Eye (FR),dam_5389972
hrs_27888805,Dancing City (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Feel Like Dancing (GB),sir_5602422,Solitaire City (FR),dam_4941454
hrs_31259655,Enola (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Recorder (GB),sir_6125175,Miss Clem's (FR),dam_4524261
hrs_40920628,Kitzbuhel (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Cokoriko (FR),sir_5839988,Valgardena (FR),dam_3084333
hrs_30486407,Paggane (GB),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Muhaarar (GB),sir_5988269,Penelopa (GB),dam_5733021
hrs_35150724,Salvator Mundi (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,No Risk At All (FR),sir_5221342,Stacicaya (FR),dam_35150717
hrs_21659771,State Man (FR),W P Mullins,trn_13275,Mrs J Donnelly,own_73936,Doctor Dino (FR),sir_4223408,Arret Station (FR),dam_5140625
hrs_35175931,Chart Topper (FR),W P Mullins,trn_13275,Mrs J M Mullins,own_96376,Walk In The Park (IRE),sir_4218179,Pink Hat (IRE),dam_5846638
hrs_22487493,Sea Of Sands (GER),W P Mullins,trn_13275,Mrs J M Mullins,own_96376,Sea The Stars (IRE),sir_4868829,Salve Haya (IRE),dam_5707870
hrs_24506783,Malina Girl (IRE),Gavin Cromwell,trn_160524,Mrs J M Russell,own_144064,Malinas (GER),sir_4209772,Western Cowgirl (IRE),dam_18414830
hrs_29906884,Only By Night (IRE),Gavin Cromwell,trn_160524,Mrs J M Russell,own_144064,Affinisea (IRE),sir_5784198,Leyhill (IRE),dam_29917517
hrs_34961864,The Dancing Tree (IRE),Gavin Cromwell,trn_160524,Mrs J M Russell,own_144064,Pillar Coral (GB),sir_7976311,Riltree (FR),dam_5234845
hrs_35335832,Harveyshonor (IRE),R Donohoe,trn_108468,Mrs J Morrissey,own_367056,Leading Light (IRE),sir_5720169,Cailins Honour (IRE),dam_4489597
hrs_34961787,Mini Getaway (IRE),M M Lynch,trn_72585,Mrs J O Onions,own_88392,Getaway (GER),sir_4602430,Turbinia (IRE),dam_5775756
hrs_32682622,Born Braver (IRE),Gavin Cromwell,trn_160524,Mrs J P Duffy,own_353772,Court Cave (IRE),sir_4123686,Born Noble (IRE),dam_5644156
hrs_35828093,More Profit (IRE),Gavin Cromwell,trn_160524,Mrs J P Duffy,own_353772,Profitable (IRE),sir_6035519,Sarah Ann (IRE),dam_5185537
hrs_44043664,Ceol Draiochta (IRE),Edward Buckley,trn_370044,Mrs J S Bolger,own_745604,Teofilo (IRE),sir_4546038,Cre Na Coille (IRE),dam_5152294
hrs_30315712,Eastern Legend (IRE),J S Bolger,trn_8955,Mrs J S Bolger,own_745604,Teofilo (IRE),sir_4546038,Rawaaq (GB),dam_5696194
hrs_30940896,Johanna Whitty (IRE),J S Bolger,trn_8955,Mrs J S Bolger,own_745604,Teofilo (IRE),sir_4546038,Christinas Letter (IRE),dam_4724713
hrs_34282101,Dreamings Free (IRE),John F O'Neill,trn_50139,Mrs Janeanne Oneill,own_1063068,Elusive Pimpernel (USA),sir_5164180,Ittimetogo (IRE),dam_5693324
hrs_46758264,Run Away Merida (IRE),Mark Michael McNiff,trn_176661,Mrs Janice Doyle,own_773064,Highland Reel (IRE),sir_5957532,Kosika (USA),dam_5685750
hrs_18504640,Jungle Cove (IRE),Mrs John Harrington,trn_11565,Mrs John Harrington,own_76592,Mastercraftsman (IRE),sir_4870369,Purple Glow (IRE),dam_5297152
hrs_40514327,Butch Cassidy (IRE),Henry De Bromhead,trn_11241,Mrs John Magnier,own_8680,Walk In The Park (IRE),sir_4218179,Fair Ina (IRE),dam_4855830
hrs_46667663,Meetmeinstlouis (IRE),M F Morris,trn_35019,Mrs John Magnier,own_8680,Flemensfirth (USA),sir_676046,Old Moon (IRE),dam_5390889
hrs_35054656,The Great Unknown (IRE),Henry De Bromhead,trn_11241,Mrs John Magnier Mrs Paul Shanahan,own_760044,Walk In The Park (IRE),sir_4218179,Queens Gesture (IRE),dam_31382008
hrs_34073151,Doyen Magic (IRE),Paul Nolan,trn_86823,Mrs K Browne,own_218636,Doyen (IRE),sir_3983700,Benny's Fagartha (IRE),dam_5394711
hrs_34759858,Jasmin De Cotte (FR),Paul Nolan,trn_86823,Mrs K Browne,own_218636,Estejo (GER),sir_4783275,Traviata Valtat (FR),dam_5057297
hrs_34073081,Jhentong Enki (FR),Paul Nolan,trn_86823,Mrs K Browne,own_218636,Buck's Boum (FR),sir_5010166,Ulster Noire (FR),dam_5702578
hrs_29409478,Monsieur Azul (GB),Paul Nolan,trn_86823,Mrs K Browne,own_218636,Blue Bresil (FR),sir_4924724,Tara Potter (GB),dam_6279070
hrs_34253772,Maxi Mac Gold (FR),Paul Nolan,trn_86823,Mrs K Browne Mrs Anne Coffey,own_1310684,Doctor Dino (FR),sir_4223408,Anasaron (FR),dam_18551260
hrs_27793941,Sandor Clegane (IRE),Paul Nolan,trn_86823,Mrs K Browne Mrs Anne Coffey,own_1310684,Fame And Glory (GB),sir_4871055,Betty Roe (IRE),dam_13865005
hrs_35596302,Sydney Cruiser (IRE),Ciaran Murphy,trn_342693,Mrs K Mcmahondeclan Erica Burke,own_1325192,Altruistic (IRE),sir_5895386,The King's Miss (IRE),dam_21955451
hrs_34598137,In The Blood (IRE),Conor David Maxwell,trn_362502,Mrs Karena Maxwell,own_1193772,Yeats (IRE),sir_4086887,Western Home (IRE),dam_6181175
hrs_25952444,Le Nouveau (IRE),Conor David Maxwell,trn_362502,Mrs Karena Maxwell,own_1193772,Shirocco (GER),sir_4009460,Thuringe (FR),dam_4174051
hrs_29327284,Florance (IRE),Anthony McCann,trn_268344,Mrs Kathleen Smyth,own_608636,Getaway (GER),sir_4602430,Voler La Vedette (IRE),dam_4941741
hrs_11737236,True Destiny (GB),Noel C Kelly,trn_159876,Mrs L Carr,own_853304,Mastercraftsman (IRE),sir_4870369,Holy Dazzle (GB),dam_5700331
hrs_43417920,Spricklestown (IRE),Paul Stafford,trn_142767,Mrs L Skelly,own_131036,Doyen (IRE),sir_3983700,Old Carton Lass (IRE),dam_5442248
hrs_45855894,Kitty Ooru (IRE),Tom Dreaper,trn_370971,Mrs L Skelly,own_131036,Mount Nelson (GB),sir_4624228,Cerca Trova (IRE),dam_5459216
hrs_23233504,Lar's Lass (IRE),Tom Dreaper,trn_370971,Mrs L Skelly N Skelly,own_1190888,Ocovango (GB),sir_5603829,Back To Bavaria (IRE),dam_3142881
hrs_4292085,Shopping Around (IRE),Tom Dreaper,trn_370971,Mrs L Skelly N Skelly,own_1190888,Doyen (IRE),sir_3983700,Back To Bavaria (IRE),dam_3142881
hrs_32499740,Zero Fighter (IRE),E D Delany,trn_67716,Mrs Lisa Delany,own_1055540,Muhaarar (GB),sir_5988269,Kasayid (IRE),dam_14039256
hrs_39431777,Kir (FR),Henry De Bromhead,trn_11241,Mrs Liz Prowting,own_1052120,Muhtathir (GB),sir_3276504,Souris Blanche (FR),dam_13125021
hrs_34153602,Ring O Roses (GB),Henry De Bromhead,trn_11241,Mrs Liz Prowting,own_1052120,Flemensfirth (USA),sir_676046,Presenting Lisa (IRE),dam_6012993
hrs_34598249,Punch Perfect (GB),W P Mullins,trn_13275,Mrs Lynne Maclennan,own_1313884,Nathaniel (IRE),sir_5237701,Sparring Queen (USA),dam_6254066
hrs_36793946,Celestrial Diamond (IRE),W J Lanigan,trn_64782,Mrs M A Blundell,own_348172,Rock Of Gibraltar (IRE),sir_3814832,Typecast (IRE),dam_6062217
hrs_21725585,Back O' The Net (IRE),Sabrina J Harty,trn_146394,Mrs M Harty,own_77204,Nathaniel (IRE),sir_5237701,Junia Tepzia (IRE),dam_5207062
hrs_29409247,Sekifi (IRE),Matthew J Smith,trn_246555,Mrs M Keating,own_399656,Walk In The Park (IRE),sir_4218179,Episodique (IRE),dam_23165555
hrs_35336161,Farmer Kavanagh (IRE),Mrs Prunella Dobbs,trn_133290,Mrs M Laird,own_1096772,El Salvador (IRE),sir_5534235,Finnegans Rock (IRE),dam_5451425
hrs_29409261,Sir Jimmy Mac (IRE),Paul W Flynn,trn_171756,Mrs M Laird,own_1096772,Valirann (FR),sir_5740378,Georgia Girl (IRE),dam_29409254
hrs_30907961,Nowinittowinit (IRE),S R B Crawford,trn_149364,Mrs M Mccrudden,own_133936,Flemensfirth (USA),sir_676046,Now Its My Turn (IRE),dam_5495609
hrs_23063971,Mont Saint Vincent (FR),E McNamara,trn_96120,Mrs M R Sheahan D Mann A Martin T Fitzsimons,own_1290080,Montmartre (FR),sir_4905173,Chamanka (FR),dam_5113171
hrs_20662565,Pied Piper (GB),Gordon Elliott,trn_163305,Mrs M Roden Mrs R Nolan,own_1367452,New Approach (IRE),sir_4690833,Pure Fantasy (GB),dam_6312768
hrs_40095587,Rocky's Diamond (IRE),Declan Queally,trn_71892,Mrs Margaret C Kiely,own_796780,Altruistic (IRE),sir_5895386,Long Walk Home (IRE),dam_4946536
hrs_34557964,Rocky's Glory (GB),John Queally,trn_38331,Mrs Margaret C Kiely,own_796780,Marcel (IRE),sir_6259309,Three Quid (IRE),dam_5877837
hrs_31982335,Emperor Of Silk (IRE),Luke Comer,trn_50310,Mrs Margaret Comer,own_132420,Holy Roman Emperor (IRE),sir_4602234,Silk Dress (IRE),dam_4623465
hrs_37303616,Fleur In The Park (IRE),Andrew Slattery,trn_95292,Mrs Margaret Orourke,own_157792,Walk In The Park (IRE),sir_4218179,Fleur D'Ainay (FR),dam_5859777
hrs_35596288,Royal Hollow (IRE),Andrew Slattery,trn_95292,Mrs Margaret Orourke,own_157792,Beat Hollow (GB),sir_3616242,Winsor Royal (IRE),dam_6074138
hrs_27166440,Smooth Tom (IRE),Andrew Slattery,trn_95292,Mrs Margaret Orourke,own_157792,Elzaam (AUS),sir_5272953,Winsor Royal (IRE),dam_6074138
hrs_29622124,But What (IRE),Andrew Slattery,trn_95292,Mrs Margaret Slattery,own_146012,Affinisea (IRE),sir_5784198,Lady Aoife (IRE),dam_6021071
hrs_28824936,Asian Master (IRE),W P Mullins,trn_13275,Mrs Marie M Costello,own_1104208,Shirocco (GER),sir_4009460,Wakare (IRE),dam_28824999
hrs_29691242,Great Island (IRE),Eoin Griffin,trn_72864,Mrs Martina Griffin,own_598844,Ocovango (GB),sir_5603829,Kilaspy (IRE),dam_5867659
hrs_28191037,Grivei (FR),Eoin Griffin,trn_72864,Mrs Martina Griffin,own_598844,Muhtathir (GB),sir_3276504,Stourza (FR),dam_28191030
hrs_43859928,Morell River (IRE),Peter Maher,trn_193959,Mrs Mary C Fitzpatrick,own_984748,Harzand (IRE),sir_6281926,Kitty D'Haguenet (IRE),dam_43859921
hrs_22739724,Ballywilliam Boy (IRE),Michael Hourigan,trn_34974,Mrs Mary Devine,own_237372,Vita Venturi (IRE),sir_5064906,Safety Recue (IRE),dam_4244429
hrs_41750695,Kilrush Lady (IRE),P M J Doyle,trn_22185,Mrs Mary Doyle,own_197372,Kalanisi (IRE),sir_3366048,The Farmers Sister (IRE),dam_21108311
hrs_40786291,Romany Brown (IRE),P M J Doyle,trn_22185,Mrs Mary Doyle,own_197372,Youmzain (IRE),sir_4485502,Glenahiry (IRE),dam_32357052
hrs_29622362,Backtonormal (IRE),Ms Margaret Mullins,trn_141975,Mrs Mary Furlong Ms Margaret Mullins,own_661716,Milan (GB),sir_3734157,Inchiquin High (IRE),dam_6117160
hrs_38649681,Cooltubrid Eva (IRE),Diarmuid P Ryan,trn_216666,Mrs Mary M Ryan,own_231284,Champs Elysees (GB),sir_4532486,Pros 'N' Cons (IRE),dam_5997509
hrs_34542536,Araglen Star (IRE),S M O'Donoghue,trn_259074,Mrs Mary Odonoghue,own_578604,Watar (IRE),sir_4840283,Cailin Aoibhinn (IRE),dam_5114032
hrs_39959556,Easter Baroness (IRE),W J Burke,trn_16614,Mrs Mary Tynan Phelan,own_590880,Elusive Pimpernel (USA),sir_5164180,Easter Saturday (IRE),dam_4466581
hrs_40095601,A Load Of Talk (IRE),Robert Tyner,trn_49986,Mrs Mary Tyner,own_507500,Leading Light (IRE),sir_5720169,Strange Talk (IRE),dam_5407934
hrs_45568376,Choose Your Answer (IRE),Robert Tyner,trn_49986,Mrs Mary Tyner,own_507500,Well Chosen (GB),sir_3090514,A Day In May (IRE),dam_5099535
hrs_34859993,Five Minutes More (IRE),Robert Tyner,trn_49986,Mrs Mary Tyner,own_507500,Notnowcato (GB),sir_4128446,Strange Talk (IRE),dam_5407934
hrs_34268633,Irish Impulse (IRE),Robert Tyner,trn_49986,Mrs Mary Tyner,own_507500,Pour Moi (IRE),sir_5389447,Prima Belle (FR),dam_6092352
hrs_43859886,Quill Energy (IRE),Mrs Mary Whelehan,trn_87327,Mrs Mary Whelehan,own_140320,Marcel (IRE),sir_6259309,Ballygill Princess (IRE),dam_5999385
hrs_29243368,Silent Flight (IRE),Philip M Byrne,trn_228834,Mrs Michael Byrne,own_104340,Mahler (GB),sir_4624179,Mountain Empress (IRE),dam_4562586
hrs_412692980,Casa Manolo (IRE),L J Archdeacon,trn_104256,Mrs Michelle Archdeacon,own_618472,Casamento (IRE),sir_5322954,Beauty Star (IRE),dam_3614744
hrs_40880028,Chuck Bass (IRE),P A Fahy,trn_62019,Mrs N Fahy,own_244356,Altruistic (IRE),sir_5895386,Flemensfirth Lady (IRE),dam_9924614
hrs_29931706,Sarah's Soldier (IRE),P A Fahy,trn_62019,Mrs N Fahy,own_244356,Soldier Of Fortune (IRE),sir_4624284,No Stopping Sarah (IRE),dam_4930891
hrs_35596295,Shanlaylin (IRE),P A Fahy,trn_62019,Mrs N Fahy,own_244356,Shantou (USA),sir_740670,Close To Shore (IRE),dam_5852700
hrs_42944489,Meitheal (IRE),John E & Thomas Kiely,trn_364005,Mrs N Flynn,own_83352,Imperial Monarch (IRE),sir_5412708,Liss Na Tintri (IRE),dam_5061532
hrs_32277252,Bellachamps (IRE),Denis Ahern,trn_138114,Mrs Norah Ahern,own_1137168,Champs Elysees (GB),sir_4532486,Princess Susan (IRE),dam_15800533
hrs_27997340,Imperial Chief (IRE),P C O'Connor,trn_4356,Mrs Norma Oconnor,own_756272,Arcadio (GER),sir_4472293,Ballinlovaneeile (IRE),dam_4671072
hrs_9193275,Sullane Hill (IRE),P C O'Connor,trn_4356,Mrs Norma Oconnor,own_756272,Witness Box (USA),sir_397411,Kaserella (IRE),dam_4901386
hrs_25156691,Adhuil (IRE),Aidan Anthony Howard,trn_161010,Mrs Nuala Howard Ms Alana Insole,own_1337348,Gutaifan (IRE),sir_6208167,Positive Vibration (IRE),dam_6279399
hrs_35828044,Ameilya (GB),James M Barrett,trn_43722,Mrs Orla Barrett,own_632344,Land Force (IRE),sir_13368124,Noble Manners (IRE),dam_9933714
hrs_22968274,Cocoplum (IRE),C A McBratney,trn_99351,Mrs Orla Cleary Okane,own_605688,Nathaniel (IRE),sir_5237701,Plum Sugar (IRE),dam_5189730
hrs_34788929,Atlanticexpress (IRE),Joseph Patrick O'Brien,trn_289305,Mrs Orla Fahy,own_577596,Milan (GB),sir_3734157,Last Century (IRE),dam_5135116
hrs_34788943,Cottesloe Sunshine (IRE),Joseph Patrick O'Brien,trn_289305,Mrs Orla Fahy,own_577596,Getaway (GER),sir_4602430,Cuditbelucky (IRE),dam_6184794
hrs_25325202,Oakley (GER),Anthony Mullins,trn_28521,Mrs P Crampton O Crampton D A Cloudsdale J Crampton,own_1336344,Protectionist (GER),sir_5770891,Ovambo Lady (GER),dam_6232828
hrs_40514544,Ardera Gun (IRE),Eoin Doyle,trn_133551,Mrs P Doyle,own_74336,Yeats (IRE),sir_4086887,Dahara (FR),dam_4448493
hrs_21163835,Ardera Ru (IRE),Eoin Doyle,trn_133551,Mrs P Doyle,own_74336,Fame And Glory (GB),sir_4871055,Elviria (IRE),dam_4388867
hrs_37890727,Carricktriss (IRE),Eoin Doyle,trn_133551,Mrs P Doyle,own_74336,Arctic Cosmos (USA),sir_5206740,Candle Massini (IRE),dam_5303739
hrs_32499971,Rauzan (IRE),Eoin Doyle,trn_133551,Mrs P Doyle,own_74336,Australia (GB),sir_5785444,Rayisa (IRE),dam_6280771
hrs_37687433,The Fairy Man (IRE),Eoin Doyle,trn_133551,Mrs P Doyle,own_74336,Diamond Boy (FR),sir_5181561,Miss Overdrive (GB),dam_5001052
hrs_37303602,Tropical Speed (IRE),Eoin Doyle,trn_133551,Mrs P Doyle,own_74336,Lucky Speed (IRE),sir_5850733,Tropical Ocean (IRE),dam_5632277
hrs_38002398,Ivybrook (FR),Dermot A McLoughlin,trn_207063,Mrs P J Conway,own_83556,Authorized (IRE),sir_4645585,Bete A Bon Dieu (FR),dam_6092051
hrs_35025536,Joya Del Mar (IRE),Dermot A McLoughlin,trn_207063,Mrs P J Conway,own_83556,Ol' Man River (IRE),sir_5957350,Sand Reef (IRE),dam_6783112
hrs_41598053,San Franco (IRE),Dermot A McLoughlin,trn_207063,Mrs P J Conway,own_83556,National Defense (GB),sir_7784448,Panther Moon (IRE),dam_16744063
hrs_26260829,Poets Cottage (IRE),Noel Meade,trn_40014,Mrs P Sloan,own_101740,Zoffany (IRE),sir_5292651,Pearl Sea (IRE),dam_5637429
hrs_28903693,College Causeway (IRE),John C McConnell,trn_132759,Mrs Pamela White,own_1029636,Pour Moi (IRE),sir_5389447,Still Small Voice (GB),dam_5619054
hrs_34774971,Open To Question (USA),Noel Meade,trn_40014,Mrs Patricia Hunt,own_365388,Noble Mission (GB),sir_5532317,Pick And Choose (USA),dam_10051384
hrs_40225339,Tell Nobody Nothin (IRE),Noel Meade,trn_40014,Mrs Patricia Hunt,own_365388,Doyen (IRE),sir_3983700,Bonny Kate (IRE),dam_6012622
hrs_35430549,Van Demon (IRE),Noel Meade,trn_40014,Mrs Patricia Hunt,own_365388,Australia (GB),sir_5785444,Myrica (GB),dam_5659486
hrs_28191324,Summer Melody (IRE),C Byrnes,trn_80190,Mrs Patricia Mccarthy,own_1181632,Arctic Cosmos (USA),sir_5206740,Another Hesitation (IRE),dam_9658488
hrs_18310880,Summer Tide (IRE),C Byrnes,trn_80190,Mrs Patricia Mccarthy,own_1181632,Fame And Glory (GB),sir_4871055,Ballyfourlass (IRE),dam_4157580
hrs_24372859,Bite That (IRE),Patrick J Flynn,trn_37566,Mrs Patrick J Flynn Gavin Omahoney,own_1210476,Milan (GB),sir_3734157,Knotted Midge (IRE),dam_4528237
hrs_38449901,Grooveykindoflove (FR),Henry De Bromhead,trn_11241,Mrs Paul Shanahan,own_384388,Muhtathir (GB),sir_3276504,Ultratlantique (FR),dam_6211387
hrs_35150500,Freemans Bay (IRE),Sean Byrne,trn_87525,Mrs Paula Murphy,own_329584,Shirocco (GER),sir_4009460,Oilily (IRE),dam_5106920
hrs_23332421,King Kali (IRE),Sean Byrne,trn_87525,Mrs Paula Murphy,own_329584,Kalanisi (IRE),sir_3366048,Oilily (IRE),dam_5106920
hrs_17196354,Shining Aitch (GB),T G McCourt,trn_38196,Mrs Pauline Mccourt Anthony Davitt,own_1392620,Sepoy (AUS),sir_5440085,Light Shine (GB),dam_5699141
hrs_41052746,Isn't He Westie (IRE),J G Cosgrave,trn_35073,Mrs Pauline Whitten,own_1000844,Conduit (IRE),sir_4799018,Isn't She Lovely (IRE),dam_6181091
hrs_24040079,Sula Warrior (IRE),J G Cosgrave,trn_35073,Mrs Pauline Whitten,own_1000844,Winged Love (IRE),sir_634410,Pamalee (IRE),dam_20085660
hrs_36696310,Sally's Cave (IRE),Francis Casey,trn_310059,Mrs Peter Casey,own_82744,Court Cave (IRE),sir_4123686,Orchestralsally (IRE),dam_36696303
hrs_21453845,Max Flamingo (IRE),Francis Casey,trn_310059,Mrs Peter Casey P Mcbride A G Beatty Mrs Paula Casey,own_1210948,Kalanisi (IRE),sir_3366048,Flamingo's Girl (IRE),dam_6121178
hrs_21108297,Robindevidastar (IRE),P J Rothwell,trn_122130,Mrs Philomena Shanahan,own_832028,Robin Des Champs (FR),sir_3689966,Avida Star (IRE),dam_5344955
hrs_41629406,Pasquetta (IRE),Mrs Prunella Dobbs,trn_133290,Mrs Prunella Dobbs,own_601084,Milan (GB),sir_3734157,Musical Madam (IRE),dam_6160616
hrs_46758257,Old Dan Tucker (IRE),Josh Halley,trn_356751,Mrs R J Halley,own_1090964,Teofilo (IRE),sir_4546038,Zabeel Park (USA),dam_5309339
