race_id,date,region,course,race_name,type,dist,going,horse_id,horse,sp,sp_dec,position,time,or,rpr,tsr,prize
rac_11155235,2024-01-06,IRE,Cork (IRE),Happy New Year From All At Cork Maiden Hurdle,Hurdle,2m,Soft To Heavy,hrs_34678490,Bossofthebus (IRE),150/1,151.00,18,4:23.55,–,14,–,
rac_11155235,2024-01-06,IRE,Cork (IRE),Happy New Year From All At Cork Maiden Hurdle,Hurdle,2m,Soft To Heavy,hrs_31082933,Inatosha (IRE),200/1,201.00,19,4:23.85,–,6,–,
rac_11155235,2024-01-06,IRE,Cork (IRE),Happy New Year From All At Cork Maiden Hurdle,Hurdle,2m,Soft To Heavy,hrs_34665330,Beggars Rock (IRE),80/1,81.00,20,4:23.89,–,12,–,
rac_11155235,2024-01-06,IRE,Cork (IRE),Happy New Year From All At Cork Maiden Hurdle,Hurdle,2m,Soft To Heavy,hrs_38002279,Rebel Cowgirl (IRE),150/1,151.00,F,-,–,–,–,
rac_11155235,2024-01-06,IRE,Cork (IRE),Happy New Year From All At Cork Maiden Hurdle,Hurdle,2m,Soft To Heavy,hrs_38649744,Wilsons Creek (IRE),150/1,151.00,PU,-,–,–,–,
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_14039368,Lissen To The Lady (IRE),5/1,6.00,1,5:58.10,92,101,–,€5900
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_29409366,Carlas Big Jim (IRE),13/2,7.50,2,5:58.98,86,90,–,€1900
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_26408676,Intersky Sunset (IRE),100/30F,4.33,3,5:59.10,95,99,–,€900
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_18045846,Little Token (IRE),17/2,9.50,4,6:2.10,88,80,–,€400
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_32780160,Sea Road Fill (IRE),7/1,8.00,5,6:4.35,99,82,–,€200
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_32154276,Moonlight Getaway (IRE),18/1,19.00,6,6:8.10,88,56,–,€100
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_14973042,Fassbender (IRE),28/1,29.00,7,6:9.48,99,61,–,
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_32982446,I'm For Home (IRE),8/1,9.00,8,6:9.98,87,47,–,
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_29842442,Blossom De Mai (FR),7/2,4.50,PU,-,86,–,–,
rac_11160916,2024-01-11,IRE,Clonmel (IRE),Tipperary Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_30315817,The Mass Path (IRE),16/1,17.00,PU,-,101,–,–,
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_24115301,Always Enchanting (GB),9/2,5.50,1,4:50.90,83,94,–,€5900
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_21108297,Robindevidastar (IRE),11/2,6.50,2,4:52.40,86,88,–,€1900
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_28220521,A Nod To Getaway (IRE),11/2,6.50,3,4:52.77,83,84,–,€900
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_32881639,Beeverstown Place (IRE),17/2,9.50,4,4:53.34,91,89,–,€400
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_34073305,Coillte Aris (IRE),3/1F,4.00,5,4:54.84,91,83,–,€200
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_23828336,Chosen Shant (IRE),6/1,7.00,6,4:57.59,85,66,–,€100
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_36970332,Johnny Cakes (FR),33/1,34.00,7,4:59.71,88,61,–,
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_21878101,Must Be Dreaming (IRE),7/1,8.00,8,5:2.46,95,57,–,
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_15268645,Take A Punt (IRE),80/1,81.00,9,5:3.84,80,36,–,
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_32090709,Aegirine (IRE),20/1,21.00,PU,-,84,–,–,
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_33274850,On The Banks (IRE),20/1,21.00,PU,-,86,–,–,
rac_11160903,2024-01-11,IRE,Clonmel (IRE),Lisronagh Handicap Hurdle,Hurdle,2m½f,Heavy,hrs_37576602,Better Choice (IRE),80/1,81.00,PU,-,89,–,–,
rac_11160890,2024-01-11,IRE,Clonmel (IRE),Munster Hurdle,Hurdle,2m½f,Heavy,hrs_32735458,Quai De Bourbon (FR),2/5F,1.40,1,4:29.00,–,140,111,€6785
rac_11160890,2024-01-11,IRE,Clonmel (IRE),Munster Hurdle,Hurdle,2m½f,Heavy,hrs_33274759,Westport Cove (FR),5/1,6.00,2,4:29.12,–,138,110,€2185
rac_11160890,2024-01-11,IRE,Clonmel (IRE),Munster Hurdle,Hurdle,2m½f,Heavy,hrs_29748614,Doyen Ta Win (IRE),17/2,9.50,3,4:34.12,121,113,80,€1035
rac_11160890,2024-01-11,IRE,Clonmel (IRE),Munster Hurdle,Hurdle,2m½f,Heavy,hrs_34788901,Tactical Affair (FR),8/1,9.00,4,4:35.38,–,112,77,€460
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_35337561,Jimmy Du Seuil (FR),2/9F,1.22,1,4:43.90,–,132,27,€5900
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_24228519,Answering (IRE),18/1,19.00,2,4:46.15,–,115,15,€1900
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_36878660,Pirate Island (IRE),12/1,13.00,3,4:46.34,–,114,14,€900
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_34874525,Glendine Billy (IRE),80/1,81.00,4,4:49.34,–,102,–,€400
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_34775139,Surf Club (IRE),5/1,6.00,5,4:51.84,–,92,–,€200
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38433437,King Of Cong (IRE),33/1,34.00,6,4:51.96,–,92,–,€100
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38943037,Quintin Turnball (IRE),125/1,126.00,7,4:52.59,–,89,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_37687440,The Lucky Lobster (GB),150/1,151.00,8,4:54.71,–,81,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_37687370,Coulrophobia (IRE),200/1,201.00,9,4:56.21,–,75,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_32061708,Run For Harry (IRE),8/1,9.00,10,4:59.46,–,62,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38667202,Shuil Na Tra (IRE),200/1,201.00,11,5:3.21,–,47,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38089415,Lispopple (IRE),150/1,151.00,12,5:4.40,–,42,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_30208367,Oneforbaz (IRE),200/1,201.00,13,5:8.40,–,26,–,
rac_11160877,2024-01-11,IRE,Clonmel (IRE),Monroe Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_35417200,Manor Royale (IRE),100/1,101.00,14,5:10.27,–,19,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_37932286,Implicit (FR),4/1,5.00,1,4:41.20,–,116,30,€5900
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_31259655,Enola (FR),4/6F,1.67,2,4:42.20,–,118,32,€1900
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_29409345,Ah Fuhgeddaboudit (IRE),9/2,5.50,3,4:44.20,102,102,13,€900
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_30541210,Molly Hall (IRE),25/1,26.00,4,4:52.95,–,75,–,€400
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38119004,Killeavy Rose (IRE),100/1,101.00,5,4:53.57,–,65,–,€200
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_30016259,Mrs Millionaire (IRE),200/1,201.00,6,4:54.14,–,62,–,€100
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_28904183,Angelofthemorning (IRE),200/1,201.00,7,4:54.51,–,61,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_37890531,Backfromtheraces (IRE),200/1,201.00,8,4:55.70,–,56,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_24506762,Dreamz (IRE),20/1,21.00,9,4:55.95,–,55,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_35513016,Restless Lady (IRE),250/1,251.00,10,5:2.70,–,28,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38532802,Relax Annie (IRE),250/1,251.00,11,5:2.82,–,28,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38666383,But What About Me (IRE),200/1,201.00,12,5:15.32,–,–,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_38809232,Who Do You Think (IRE),150/1,151.00,13,5:17.45,–,–,–,
rac_11160864,2024-01-11,IRE,Clonmel (IRE),Kilsheelan Mares Maiden Hurdle,Hurdle,2m½f,Heavy,hrs_28824866,Thegingrin (IRE),9/2,5.50,F,-,–,–,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_29012858,American Money (IRE),6/1,7.00,1,5:3.70,104,106,33,€7670
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_29593109,Circus Act (IRE),16/1,17.00,2,5:3.72,97,98,26,€2470
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_35417151,Pride Of Place (IRE),10/1,11.00,3,5:4.07,104,104,31,€1170
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_32401740,Junot (IRE),13/2,7.50,4,5:4.45,87,85,13,€520
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_22567531,Butty O Brien (IRE),12/1,13.00,5,5:4.54,97,95,23,€260
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_15473752,Politicise (IRE),15/2,8.50,6,5:6.51,102,92,19,€130
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_21327537,Young Darleen (IRE),33/1,34.00,7,5:6.70,98,87,14,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_29326738,Pana To Milan (IRE),7/1,8.00,8,5:7.01,87,75,2,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_32795385,Crafty Gael (IRE),10/1,11.00,9,5:7.51,97,83,9,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_28916524,Elusive Guy (IRE),17/2,9.50,10,5:8.01,105,89,15,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_27428807,Ballycallan King (IRE),11/1,12.00,11,5:9.39,108,87,12,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_28812091,Poppy Rose (IRE),11/2F,6.50,12,5:10.76,89,62,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_28706846,Tony's Pet (FR),100/1,101.00,13,5:11.45,95,65,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_28191037,Grivei (FR),12/1,13.00,14,5:14.95,99,55,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_20514816,Sundrenched (IRE),150/1,151.00,15,5:26.45,97,7,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_6169303,Zanjabeel (GB),100/1,101.00,16,5:28.70,89,–,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_20731326,I Don't Get It (IRE),33/1,34.00,17,5:29.26,109,8,–,
rac_11162619,2024-01-12,IRE,Naas (IRE),Adare Manor Opportunity Handicap Hurdle,Hurdle,2m3f,Soft,hrs_28220668,Road To The Weir (IRE),50/1,51.00,UR,-,89,–,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_29735384,Tullyhill (FR),2/9F,1.22,1,4:13.00,–,131,35,€8850
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_34166818,Lightkeeper (IRE),10/1,11.00,2,4:14.75,–,114,26,€2850
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38884741,Union Station (IRE),20/1,21.00,3,4:15.62,–,110,21,€1350
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38649737,Stoneyford Lady (IRE),18/1,19.00,4,4:15.75,–,103,13,€600
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_35054656,The Great Unknown (IRE),15/2,8.50,5,4:15.88,–,102,13,€300
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_34153546,Master Otis (IRE),9/1,10.00,6,4:16.00,–,109,19,€150
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_35175945,Howdoyalikeherhome (IRE),50/1,51.00,7,4:16.19,–,108,18,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_36696324,Stagecoach Mary (IRE),50/1,51.00,8,4:17.94,–,94,2,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_27997102,John The Diva (FR),200/1,201.00,9,4:18.06,–,100,8,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38433248,Mythical Vision (IRE),25/1,26.00,10,4:19.81,–,86,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_31865155,You Make Me Smile (IRE),150/1,151.00,11,4:20.75,–,83,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_37304134,Ebony Jade (IRE),250/1,251.00,12,4:20.88,–,89,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_34268633,Irish Impulse (IRE),200/1,201.00,13,4:21.12,–,88,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_36123122,Lake Manzaleh (GB),200/1,201.00,14,4:21.19,–,88,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38018253,Tell Us This (IRE),250/1,251.00,15,4:21.27,–,88,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_29907080,Gentle Anna (IRE),250/1,251.00,16,4:21.50,–,80,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_34571362,Spellacy's Cross (IRE),50/1,51.00,17,4:21.75,–,86,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38884734,The Striker Dylan (IRE),250/1,251.00,18,4:22.25,–,84,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_37687419,Royal Time (IRE),200/1,201.00,19,4:23.88,–,77,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38089450,Ask Cillian (IRE),200/1,201.00,20,4:24.31,–,68,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_38118983,Hatfield Hammer (IRE),250/1,251.00,21,4:24.44,–,75,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_37505006,Fernhill Fling (IRE),200/1,201.00,22,4:26.06,–,68,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_34788894,Supreme Authority (FR),100/1,101.00,23,4:26.50,–,67,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_35528640,Boston Bongo (IRE),250/1,251.00,24,4:26.75,–,66,–,
rac_11162606,2024-01-12,IRE,Naas (IRE),Matt Britton Irish EBF Maiden Hurdle,Hurdle,2m,Soft,hrs_35257838,Eire Comes Tribsy (IRE),80/1,81.00,25,4:28.12,–,53,–,
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_28824796,Readin Tommy Wrong (IRE),16/1,17.00,1,5:5.60,–,152,121,€59000
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_29917741,Ile Atlantique (FR),6/4F,2.50,2,5:5.68,–,149,120,€19000
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_29523179,Lecky Watson (IRE),14/1,15.00,3,5:7.54,–,139,113,€9000
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_29523102,Firefox (IRE),15/8,2.88,4,5:7.79,–,138,112,€4000
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_27888826,An Tobar (GB),8/1,9.00,5,5:9.29,–,132,106,€2000
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_29116990,Chapeau De Soleil (IRE),11/1,12.00,6,5:9.85,–,130,103,€1000
rac_11162593,2024-01-12,IRE,Naas (IRE),Lawlor's Of Naas Novice Hurdle,Hurdle,2m4f,Soft,hrs_29326801,Croke Park (IRE),14/1,15.00,7,5:11.35,–,124,97,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_21512225,Simply Shabra (IRE),11/1,12.00,1,4:10.80,86,97,41,€5900
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_28838229,Quornofamonday (IRE),11/4F,3.75,2,4:11.43,90,96,42,€1900
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_22748341,Joeswayornoway (IRE),20/1,21.00,3,4:12.93,91,91,35,€900
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_23828336,Chosen Shant (IRE),8/1,9.00,4,4:13.11,85,84,28,€400
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_24481044,Bayou Belle (IRE),25/1,26.00,5,4:13.43,92,90,33,€200
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_19280709,Be My Hero (IRE),9/1,10.00,6,4:14.80,85,78,19,€100
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_34501215,Joker Du Chenet (FR),9/2,5.50,7,4:15.30,86,77,17,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_31672956,Cristiano Marealdo (IRE),8/1,9.00,8,4:15.43,89,79,20,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_29243368,Silent Flight (IRE),25/1,26.00,9,4:15.49,86,76,16,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_24115399,Astrophysicist (GB),20/1,21.00,10,4:15.93,90,78,18,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_29200423,Breakintheclouds (IRE),50/1,51.00,11,4:16.43,94,80,19,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_7845663,Masterstonemason (IRE),50/1,51.00,12,4:16.55,80,65,5,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_31368652,Thelonglad (IRE),14/1,15.00,13,4:17.74,86,67,4,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_35039991,O'Faolains Glory (IRE),16/1,17.00,14,4:18.18,80,59,–,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_23033318,Boola Boola (IRE),50/1,51.00,15,4:19.18,92,67,3,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_24228813,Red Finch (IRE),50/1,51.00,16,4:19.93,80,52,–,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_23352938,Moulane West (IRE),40/1,41.00,17,4:20.36,95,65,–,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_37687447,Without Exception (IRE),80/1,81.00,18,4:20.93,87,55,–,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_8865458,Monoxide (GB),66/1,67.00,19,4:22.55,80,41,–,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_36123115,Keeptellinemnuttin (IRE),66/1,67.00,20,4:23.74,86,43,–,
rac_11162554,2024-01-12,IRE,Naas (IRE),Naas Racecourse Handicap Hurdle,Hurdle,2m,Soft,hrs_29931706,Sarah's Soldier (IRE),11/1,12.00,21,4:33.49,89,7,–,
rac_11163243,2024-01-13,IRE,Fairyhouse (IRE),SBK Handicap Hurdle,Hurdle,3m,Soft,hrs_33165300,Mint Boy (IRE),7/2,4.50,1,6:29.80,126,133,66,€9440
rac_11163243,2024-01-13,IRE,Fairyhouse (IRE),SBK Handicap Hurdle,Hurdle,3m,Soft,hrs_33479957,Castle Field Boy (IRE),14/1,15.00,2,6:30.24,123,127,61,€3040
rac_11163243,2024-01-13,IRE,Fairyhouse (IRE),SBK Handicap Hurdle,Hurdle,3m,Soft,hrs_34361320,Prince Palace (FR),5/1,6.00,3,6:30.61,116,119,53,€1440
rac_11163243,2024-01-13,IRE,Fairyhouse (IRE),SBK Handicap Hurdle,Hurdle,3m,Soft,hrs_18231416,Waittillitellyou (IRE),6/1,7.00,4,6:31.55,115,114,48,€640
